"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Run Basics - RPE","Run","RPE כלי חיוני עבור רצים, טריאתלטים וספורטאי סיבולת לניטור עצמי של עצימות האימון. בניגוד למדדים אבסולוטיים כמו קצב או דופק, הRPE מתחשב בגורמים פיזיולוגיים וסביבתיים משתנים, מה שהופך אותו למותאם במיוחד לדרישות הבלתי צפויות של ספורט סיבולת. הסולם הוא סובייקטיבי להערכת הקושי של האימון, נע מ-1 (קל מאוד) עד 10 (מאמץ מקסימלי). לא תסתכל על הקצב בשעון! לעבוד לפי תחושה. למצוא מסלול שטוח ככל הניתן על מנת שנוכל לנרמל את היחס של תחושת המאמץ לקצב (בסיום האימון).","0.666666666666667","","2025-11-17","לשים לב שבאימון מובנה על פי תחושת מאמץ, לא יופיע לך הנחיות קצב בשעון. זה תקין.","5804.5","202","455","491.904","","0.683055579662323","2.41000008583069","","150","","138","174","","","0.788736504682125","46.34","28","6","3","3","0","0","0","","","","9","27","3","1","0","0","","","","","4","5"
"Run Basics - Pacing","Run","האימון הזה מיועד לפתח את השליטה בקצב. הריצה עוברת על טווח עבודה רחב - מתחילה בזון 1-2 ומתפתחת עד מעל הסף השני. כדי לייצר אימון מוצלח, חשוב לא להתפתות להתחיל מהר מדי. המטרה היא לייצר גרף קצב יציב בכל מקטע. הקצב הממוצע הוא לא מה שמעניין, אלא גרף יציב ועקבי. אם פספסת את יעד הקצב, לא נורא. לתקן מיד כבר בשלב הבא בפירמידה, ולא לייצר טעות נגררת. נקודות לשים לב אליהן: דופק ונשימה - כיצד הגוף מגיב בכל אחד מהשלבים? טכניקה וקאדנס - האם שמת לב לשינוי בין הקצבים? התאוששות בסיום כל פירמידה - כמה זמן לוקח לחזור לתחושה של מוכנות לפירמידה הבאה?","0.833333333333333","","2025-11-20","האימון בנוי מפירמידות עולות. לשים לב שהפירמידה האחרונה קצרה יותר מהקודמות.","7934.43017578125","219","332","658.316"," *19/11/2025 Asaf Berman: סיכום ריצה: היה טוב מאוד. רמת קושי בינונית קלה. כאב במשפעה בעצימות מאוד נמוכה מההתחלה לא הגביל ולא הפריע אבל קיים. מרגיש שזה בסדר להמשיך עם רמת כאב כזו ושאני לא מחמיר משהו. ארבע ראשי וגלוטס תפוסים מאימון כוח מאתמול. התעסקתי המון בלנסות להיות בטווח הקצב. סה""כ נראלי שהיה בסדר. הסתכלתי ככ הרבה על השעון שאפילו נתקעתי בענף באמצע חח. המסלול היה ברובו מישורי אך לצערי את הסוף של הפירמידה השנייה עשיתי בעלייה מקווה שזה לא יפגע יותר מדי בניתוח הריצה. קצת מפריע לי שאין לי חיווי קולי על הLAPS והקצבים בשעון. בRUNNA זה היה עושה את זה ומאוד עוזר לי שאני לא צריך להסתכל בשעון כל הזמן. יכול להיות שזה עניין של הAPPLE ובגארמין זה כן בסדר. סהכ הייתה ריצה טובה מאוד, רמת קושי בינונית.*","0.835833311080933","2.6489999294281","","152","","149","167","","","0.702645007939972","40.82","22","17","11","0","0","0","0","","","","3","37","9","1","0","0","","","","","4","3"
"Long Slow Distance (LSD) HR","Run","מטרת האימון: עבודה מתחת לסף הראשון - שיפור היעילות המטבולית (שימוש בשומן), צפיפות המיטוכונדריה, נפח הפעימה, יעילות ריצה. כל אלו קריטיים כדי להצליח לשפר את היכולת להחזיק לאורך זמן במהירויות גבוהות יותר. יש להעזר בתחושת המאמץ (RPE) לקבוע את הקצב המדויק שלך בתוך טווח זה. לכוון לקצב שמרגיש נוח מאוד, שאינו עולה על 3 בסולם של 1-10. זה מסוג האימונים שצריכים לעמוד במבחן הדיבור. לפי העייפות, מזג האוויר, טופוגרפיה, וגורמים אחרים, הדבר עשוי להוביל לשינויים משמעותיים בקצב שלך בין ואפילו בתוך ריצות. זה בסדר.","1.25","","2025-11-22","דגשים טכניים: שמירה על קצב אחיד במקטע זון 2, לא להתפתות להגביר את הקצב חשוב לתכנן שתייה ותזונה תוך כדי! זה חלק משמעותי בהצלחת האימון. תזונה: לפני: פחמימות בערך שעה לפני האימון, שתייה תו״כ: שתייה קבועה (כולל מלחים) בריצות מעל שעתיים - פחמימות ~60 גרם לשעה אחרי: חלבון + פחמימה + נוזלים ואלקטרוליטים","11514","","",""," *22/11/2025 Asaf Berman: בוקר טוב דיווח ריצת בוקר תנאים: נכנסתי ל6 שעות שינה בלילה שהופרעו מאוד בכמה קימות של ילדים יש ילד חולה. שתיתי המון מים אתמול לפני השינה ועוד קצת בבוקר. אספרסו ופתי בר אחד בבוקר *ריצה* לדעתי יצאתי מאוחר , היה לי מאוד חם במהלך הריצה. לא לקחתי איתי מים או מלחים, אולי זה היה טעות, עצרתי לשתייה קלה ברזייה ממש ב1-2 ק״מ הראשונים. חלק מכובד מהריצה, נגיד שליש היה בשטח. היה נוף יפה ויחסית מישורי. אבל היו הרבה חלקים בריצה שלא היו מישוריים. המפשעה (האדוקטורים) מורגשים מהצעד הראשון עם כאב קל . לא הגביל. אבל צריך להגיד שהמריצה הקודמת זה מורגש במנוחה כל הזמן. האתגר הכי גדול היה לשמור על הדופק בזון 2. באיזהשהו שלב הדופק עלה ופשוט לא הצלחתי להוריד אותו , הורדתי קצת והורדתי עד לקצביפ ממש ממש נמוכים סביב 7 וזה כבר הרגיש קצת מגוחך ממש הרגשתי שאני בולם את עצמי אבל הדופק היה על איזה ה160. באופן כללי יצא איזה 12 ק״מ ולא הרגשתי שהמאמץ היה גדול מדי. שני דברים חשובים: תיאוריה 1 - בעבר עשו לי אולטראסאונד כזה ללב לא רשמי בזמן הלימודים וראו שיש לי לב יחסית קטן. מה שאומר שהקרדיאק אאוטפוט שלי יכול להיות תלוי יותר בדופק וקשה לי יותר להעלות stroke volume. לכן אני חושב שאני מגיע לדפקים די גבוהים בספורט בשגרה . אבל זה רק תיאוריה . תיאוריה 2 - ממש ניסיתי לשים לב למכניקת הריצה שלי בריצה הזו. ושמתי לב שאני רץ כשברך ימין שלי בורחת החוצה כל הזמן (וארוס - רגלי O( אבל רק בצד הזה. זה ממש יכול להסביר את העומס על הITB בצד הזה. ניסיתי אקטיבית להתנגד לזה ולהשאיר את הברך באמצע . זה מיד הורגש בחלק המדיאלי של הברך בואסטוס מדיאליס. יכול להיות שנכון שאתרגל את זה. רצתי עם השעון והחגורה*","1.2568027973175","2.54500007629395","","156","","150","166","","","0.835025400085489","97.62","19","33","24","0","0","0","0","","","","","","","","","","","","","","4","5"
"Optional - Easy Recovery Run (RPE)","Run","הריצה צריכה להיות בקצב קל מאוד. המנטליות - ריצת התאוששות/ג׳וגינג. המספרים פחות חשוב, אך כן נכון לשמור על מאמץ יציב לאורך האימון וללא שינויי עצימות (קצב). דופק צריך להשאר נמוך ויציב, ללא מגמת עלייה.","0.5","","2025-11-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Base 1 Week 2","Custom","","","","2025-11-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cruise Intervals Run 6/3*4","Run","אימון סביב הסף השני (Threshold) מטרת האימון: לשפר את היכולת של הגוף לעבוד קרוב לסף השני תוך שמירה על יציבות לקטט (steady-state). ההשפעות הפיזיולוגיות העיקריות: שיפור היכולת לפנות לקטט ולשמור על רמות יציבות העלאת הסף השני (LT2/VT2) שיפור בצפיפות המיטוכונדריה ויכולת ניצול חמצן עצימות: תחושת מאמץ 7 מתוך 10 מאמץ “קשה אך נשלט” - כזה שאפשר להחזיק 20-40 דקות בלי להתפרק. כללים לביצוע נכון: המטרה היא לשמור על קצב יציב ונשלט, ללא פרוגרסיביות משמעותית. אם האימון מחולק למקטעים (למשל 3*10 דקות/ 4*6 וכו׳), כל המקטעים צריכים להיות בקצב דומה. עדיפות למסלול שטוח, אך אם יש ירידות/עליות קלות לשמור על מאמץ - לא על קצב באילו מדדים משתמשים? קצב או וואטים הם המדויקים ביותר דופק יכול להיות כלי מעקב אבל לא להכתיב את העצימות","1.01666666666667","","2025-11-24","דגשים טכניים: יציבה ואחיזת הגוף - לא לתת לקצב המהיר לגרוע מהטכניקה. למצוא ״מהירות שיוט״ - עדיף להוריד 5 שניות לק״מ על פני קצב שמביא אותך לחוסר שליטה הנשימה צריכה להרגיש נשלטת ובקצב קבוע - כשהיא יוצאת משליטה זה סימן שהקצב הרבה יותר מדי מהיר. אם האימון מתחיל להרגיש מאתגר אחרי כ-15 דקות במצטבר בקצב המטרה, זה סימן שהוא מנוהל נכון תזונה: לפני: פחמימה כשעה לפני (בננה, טוסט עם ריבה וכו׳) ומים תוך כדי: בריצות קצרות (פחות מ-60 דק’) - אפשר לקחת ג׳ל אחד כ-5-10 דק׳ לפני החזרה הראשונה מעל 60 דק’ - תוספת פחמימות 30–60 גרם לשעה","9727.419921875","","","","","1.02001142501831","2.6489999294281","","160","","150","170","","","0.841710004910731","80.12","28","12","16","4","0","0","0","","","","","","","","","","","","","","3","3"
"Strides + Easy Run (Pace)","Run","אימון ריצה בקצב קל לטובת הגדלת הנפח השבועי. המטרה היא לרוץ בקצב קל (זון 1-2) בו אפשר לדבר בנינוחות. אפשר לבחון את עצמך ולעשות שיחת טלפון, או לנסות לנשום מהאף בלבד. לבנות את הקצב והדופק בהדרגה. כמו כן, נבצע באימון זה סטריידס (הסבר ודגשים למטה)","1.01666666666667","","2025-11-26","סטריידס הוא סוג של ריצת ספרינט מתפתחת במאמץ תת-מירבי = 85-95% מהמהירות המירבית שלך. המהירות צריכה להתפתח בהדרגה, עם הרבה מאוד תשומת לב לטכניקה, אחיזת הגוף, תנועות הידיים, והפעלת הכוח. ביצוע של התרגול הזה מראה שיפור ביעילות הריצה אצל ספורטאים גם במהירויות נמוכות יותר. זה לא צריך להיות ספרינט אול-אאוט, אלא ספרינט נשלט ונינוח במובן מסוים. הסבר על סטריידס בסרטון. כדאי לצפות לפחות ב-3 דק׳ הראשונות במידה ומבצע בפעמים הראשונות (אבל שווה להשקיע עוד 4 דק׳ ולסיים את הסרטון): https://www.youtube.com/watch?v=jdjjl7LI9hQ&t=41s באימונים המובנים ניתן להתעלם מהערכים המוגדרים (קצב/דופק) - הם רק לטובת יצירת מסגרת הזמנים של אינטרוול/מנוחה","9494.67996025085","","","","","1.01083333333333","2.60914535868394","","158","","145","167","","","0.850030116561599","80.93","33","15","12","0","0","0","0","","","","","","","","","","","","","","4","5"
"Rest/Easy Day","Day Off","","","","2025-11-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rest Day","Day Off","","","","2025-11-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Long Slow Distance (LSD) Pace","Run","מטרת האימון: עבודה מתחת לסף הראשון - שיפור היעילות המטבולית (שימוש בשומן), צפיפות המיטוכונדריה, נפח הפעימה, יעילות ריצה. כל אלו קריטיים כדי להצליח לשפר את היכולת להחזיק לאורך זמן במהירויות גבוהות יותר. יש להעזר בתחושת המאמץ (RPE) לקבוע את הקצב המדויק שלך בתוך טווח זה. לכוון לקצב שמרגיש נוח מאוד, שאינו עולה על 3 בסולם של 1-10. זה מסוג האימונים שצריכים לעמוד במבחן הדיבור. לפי העייפות, מזג האוויר, טופוגרפיה, וגורמים אחרים, הדבר עשוי להוביל לשינויים משמעותיים בקצב שלך בין ואפילו בתוך ריצות. זה בסדר.","1.41666666666667","","2025-11-30","דגשים טכניים: שמירה על קצב אחיד במקטע זון 2, לא להתפתות להגביר את הקצב חשוב לתכנן שתייה ותזונה תוך כדי! זה חלק משמעותי בהצלחת האימון. תזונה: לפני: פחמימות בערך שעה לפני האימון, שתייה תו״כ: שתייה קבועה (כולל מלחים) בריצות מעל שעתיים - פחמימות ~60 גרם לשעה אחרי: חלבון + פחמימה + נוזלים ואלקטרוליטים","13129.6298828125","","","","","1.41909027099609","2.5699999332428","","166","","144","158","","","0.846171185405842","113.55","52","32","1","0","0","0","0","","","","","","","","","","","","","","4","3"
"Optional - Easy Recovery Run (RPE)","Run","הריצה צריכה להיות בקצב קל מאוד. המנטליות - ריצת התאוששות/ג׳וגינג. המספרים פחות חשוב, אך כן נכון לשמור על מאמץ יציב לאורך האימון וללא שינויי עצימות (קצב). דופק צריך להשאר נמוך ויציב, ללא מגמת עלייה.","0.5","","2025-11-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Base 1 Week 3","Custom","","","","2025-12-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Short Hill Repetitions Run","Run","אימון עליות קצרות מאוד עצימות: כמעט מקסימלית (לא ספרינט אול אאוט) מאמץ “עצים מאוד”, אבל בלי איבוד טכניקה 90-95 אחוז ממאמץ מירבי מערכות אנרגיה עיקריות: ATP-PC (פוספוקריאטין) מיקוד ב מטרה: לפתח כוח עצבי-שרירי, גיוס יחידות מוטוריות, ושיפור היעילות והטכניקה למה זה חשוב? זה מאפשר לשלב “אימון כוח” בריצה בלי תקורה גבוהה של עומס מטבולי. חדר כושר, בלי משקולות. דופק וקצב הם מדדים פחות רלוונטיים להכתבת העצימות באימונים כאלו. קצב - העצימות הנדרשת כדי לשמר את אותו הקצב בעלייה לעומת מישור היא שונה מאוד. דופק - מגיב באיחור לעומס החיצוני שיש על הגוף, ולא ניתן לקבל פידבק מיידי על העצימות לכן נשתמש בתחושת מאמץ כדי לקבוע את העצימות. באימון הזה נכוון לתחושת מאמץ 8 מתוך 10. ניהול נכון של האימון יהיה פרוגרסיבי: ננסה לכסות יותר מרחק בכל חזרה ככל שאנחנו מתקדמים, כאשר בחזרה האחרונה אנחנו כבר מתקרבים למאמץ מקסימלי.","1","","2025-12-02","למצוא שיפוע בינוני (4-8%) ומספיק ארוך, כאשר כל אינטרוול מתחיל מאותה נקודה מקטעי ההתאוששות הם ריצה קלה מאוד לנקודת ההתחלה. דגש טכני לאימון - מקטעי ההתאוששות של 2 דק׳ מוגדרים ככה שהם לא יעברו אוטומטית באימון המובנה, על מנת לאפשר לך להגיע לאותה נקודת התחלה בכל אינטרוול. ברגע שנמצאים בנקודת ההתחלה יש ללחוץ על lap על מנת להתחיל את האינטרוול. לדאוג שזמן המנוחה נמצא ביחס של 1:4-1:6 מזמן העבודה.","8961.259765625","","","","","0.996864676475525","2.49699997901917","","155","","140","158","","","0.883555312710153","86.19","52","7","0","0","0","0","0","","","","","","","","","","","","","","4","5"
"Strides + Easy Run (Pace)","Run","אימון ריצה בקצב קל לטובת הגדלת הנפח השבועי. המטרה היא לרוץ בקצב קל (זון 1-2) בו אפשר לדבר בנינוחות. אפשר לבחון את עצמך ולעשות שיחת טלפון, או לנסות לנשום מהאף בלבד. לבנות את הקצב והדופק בהדרגה. כמו כן, נבצע באימון זה סטריידס (הסבר ודגשים למטה)","1.01666666666667","","2025-12-04","סטריידס הוא סוג של ריצת ספרינט מתפתחת במאמץ תת-מירבי = 85-95% מהמהירות המירבית שלך. המהירות צריכה להתפתח בהדרגה, עם הרבה מאוד תשומת לב לטכניקה, אחיזת הגוף, תנועות הידיים, והפעלת הכוח. ביצוע של התרגול הזה מראה שיפור ביעילות הריצה אצל ספורטאים גם במהירויות נמוכות יותר. זה לא צריך להיות ספרינט אול-אאוט, אלא ספרינט נשלט ונינוח במובן מסוים. הסבר על סטריידס בסרטון. כדאי לצפות לפחות ב-3 דק׳ הראשונות במידה ומבצע בפעמים הראשונות (אבל שווה להשקיע עוד 4 דק׳ ולסיים את הסרטון): https://www.youtube.com/watch?v=jdjjl7LI9hQ&t=41s באימונים המובנים ניתן להתעלם מהערכים המוגדרים (קצב/דופק) - הם רק לטובת יצירת מסגרת הזמנים של אינטרוול/מנוחה","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Long Slow Distance (LSD) Pace","Run","מטרת האימון: עבודה מתחת לסף הראשון - שיפור היעילות המטבולית (שימוש בשומן), צפיפות המיטוכונדריה, נפח הפעימה, יעילות ריצה. כל אלו קריטיים כדי להצליח לשפר את היכולת להחזיק לאורך זמן במהירויות גבוהות יותר. יש להעזר בתחושת המאמץ (RPE) לקבוע את הקצב המדויק שלך בתוך טווח זה. לכוון לקצב שמרגיש נוח מאוד, שאינו עולה על 3 בסולם של 1-10. זה מסוג האימונים שצריכים לעמוד במבחן הדיבור. לפי העייפות, מזג האוויר, טופוגרפיה, וגורמים אחרים, הדבר עשוי להוביל לשינויים משמעותיים בקצב שלך בין ואפילו בתוך ריצות. זה בסדר.","1.5","","2025-12-06","דגשים טכניים: שמירה על קצב אחיד במקטע זון 2, לא להתפתות להגביר את הקצב חשוב לתכנן שתייה ותזונה תוך כדי! זה חלק משמעותי בהצלחת האימון. תזונה: לפני: פחמימות בערך שעה לפני האימון, שתייה תו״כ: שתייה קבועה (כולל מלחים) בריצות מעל שעתיים - פחמימות ~60 גרם לשעה אחרי: חלבון + פחמימה + נוזלים ואלקטרוליטים","14410.91015625","","","","","1.50341975688934","2.66300010681152","","167","","142","160","","","0.771015152338918","100.01","63","26","1","0","0","0","0","","","","","","","","","","","","","","5","5"
"Optional - Easy Recovery Run (RPE)","Run","הריצה צריכה להיות בקצב קל מאוד. המנטליות - ריצת התאוששות/ג׳וגינג. המספרים פחות חשוב, אך כן נכון לשמור על מאמץ יציב לאורך האימון וללא שינויי עצימות (קצב). דופק צריך להשאר נמוך ויציב, ללא מגמת עלייה.","0.5","","2025-12-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Base 1 Week 4 (Recovery)","Custom","","","","2025-12-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Easy Recovery Run (RPE)","Run","הריצה צריכה להיות בקצב קל מאוד. המנטליות - ריצת התאוששות/ג׳וגינג. המספרים פחות חשוב, אך כן נכון לשמור על מאמץ יציב לאורך האימון וללא שינויי עצימות (קצב). דופק צריך להשאר נמוך ויציב, ללא מגמת עלייה.","0.75","","2025-12-08","","7006.25","","","","","0.745363652706146","2.61100006103516","","160","","142","160","","","0.990928941209212","80.51","23","18","2","0","0","0","0","","","","","","","","","","","","","","3","5"
"Between-Thresholds Pyramid","Run","אימון בין הסף הראשון לשני, במנטליות של שבוע התאוששות. אין צורך ללחוץ חזק בשבוע הזה. אפשר וכדאי לנצל את הריצה הזו על מנת לחדד את הקצב שנרצה לכוון אליו בטסט בהמשך השבוע.","0.816666666666667","","2025-12-10","","7473.9599609375","","","","","0.818874418735504","2.53500008583069","","155","","142","160","","","0.81120002746582","59.4","34","11","3","0","0","0","0","","","","","","","","","","","","","","5","5"
"Rest Day (Before Test)","Day Off","","","","2025-12-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Warm-up CP Test - 30min Run","Run","דגש חשוב - חובה לבצע חימום, אך הפורמט הזה הוא המלצה בלבד. ניתן לקצר אותו במידת הצורך ועל פי תחושה אישית","0.4","","2025-12-13","","3481.67993164063","","","","","0.387769430875778","2.49399995803833","","158","","137","156","","","0.804033863388885","27.12","20","3","0","0","0","0","0","","","","","","","","","","","","","","2","5"
"CP Test - 30min Run (4:48/km // 179bpm)","Run","הנחיות כלליות: לבצע בתנאים סטריליים ככל הניתן - מסלול שטוח, מזג אוויר (חום/גשם/רוח חזקה = דחייה). ריצה עם רצועת דופק תקינה. מטרת הטסט: 1) קבלת פידבק על נקודת ההתחלה 2) הגדרת טווחי עבודה לפי קצב ודופק","0.5","","2025-12-13","חימום: מומלץ לבצע 15-20 דקות של ריצה מתפתחת ולאחר מכן כ-3 חזרות של 1 דק׳/400 מטר בקצב מטרה. אין בעיה לעצור בין החימום לטסט - מתיחות דינאמיות, שתיית מים וכל מה שנדרש לפני שמתחילים. ביצוע הטסט: חילוק ל 3-4 מקטעים להתחיל באופן שמרני, קצב כניסה נמוך בכמה שניות מקצב המטרה, ומשם לעלות בצורה מתונה כל מספר דקות. להשאיר הילוך נוסף לדקות האחרונות (בעיקר מנטלי!)","6261.35986328125","","","","","0.500802218914032","3.47300004959106","","176","","175","185","","","1.00499136608593","55.11","1","0","2","9","6","11","0","","","","","","","","","","","","","","9","3"
"Rest Day - Optional Cross-Training (Bike/Swim_","Day Off","","","","2025-12-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Build 1 Week 1","Custom","","","","2025-12-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cruise Intervals (Sub Threshold)","Run","אימון סביב הסף השני (Threshold) ההשפעות הפיזיולוגיות העיקריות: לשפר את היכולת של הגוף לעבוד קרוב לסף השני תוך שמירה על יציבות לקטט (steady-state). שיפור בצפיפות המיטוכונדריה ויכולת ניצול חמצן העלאת הסף השני (LT2/VT2) כללים לביצוע נכון: המטרה היא לשמור על קצב יציב ונשלט, ללא פרוגרסיביות. אם האימון מחולק למקטעים (למשל 3*10 דקות/ 4*6 וכו׳), כל המקטעים צריכים להיות בקצב דומה. עדיפות למסלול שטוח, אך אם יש ירידות/עליות קלות לשמור על מאמץ - לא על קצב באילו מדדים משתמשים? קצב או וואטים הם המדויקים ביותר דופק יכול להיות כלי מעקב אבל לא להכתיב את העצימות","1.1","","2025-12-15","דגשים טכניים: יציבה ואחיזת הגוף - לא לתת לקצב המהיר לגרוע מהטכניקה. למצוא ״מהירות שיוט״ -לא להגיע לחוסר שליטה הנשימה צריכה להרגיש נשלטת ובקצב קבוע - כשהיא יוצאת משליטה זה סימן שהקצב יותר מדי מהיר. אם האימון מתחיל להרגיש מאתגר אחרי כ-15 דקות במצטבר בקצב המטרה, זה סימן שהוא מנוהל נכון תזונה: לפני: פחמימה כשעה לפני (בננה, טוסט עם ריבה וכו׳) ומים תוך כדי: בריצות קצרות (פחות מ-60 דק’) - אפשר לקחת ג׳ל אחד כ-5-10 דק׳ לפני החזרה הראשונה מעל 60 דק’ - תוספת פחמימות 30–60 גרם לשעה","11857.1201171875","","","","","1.10101103782654","2.9909999370575","","169","","158","172","","","0.881497829395894","95.04","18","16","29","3","0","0","0","","","","","","","","","","","","","","6","3"
"Strides + Easy Run (Pace)","Run","ריצה סביב הסף הראשון (הקצה העליון של זון 2) - המטרה היא עבודה בתחום האירובי וריצה בקצב יציב. סטריידס בסיום - מיקוד בטכניקה, נשימה, מנח גוף ותנועות הרגליים.","1.01666666666667","","2025-12-17","","10008.4599609375","","",""," *18/12/2025 Daniel Berzan: הקאדנס מאוד יפה. אתה משקיע בזה הרבה אנרגיה? ריצה טובה. נקודה לפעם הבאה - באימונים מהסוג הזה (ריצה קלה וקצת סטריידס) אני מעדיף שתעשה את הסטריידס במישור. אם נדרש, אתה יכול להעביר את הקטע הזה לחלק מישורי יותר באימון (לדוגמא אני רואה שבאמצע היה שטוח) ואז להשלים את הנפח שנותר. זה עדיף על פני ׳אימון עליות׳ קטן שנכנס לנו פה.* *19/12/2025 Asaf Berman: האמת שלא משקיע בזה אנרגיה זה די הסתדר*","0.975517511367798","2.84999990463257","","165","","146","169","","","0.828214841375353","74.06","36","15","7","0","0","0","0","","","","","","","","","","","","","","4","5"
